product_group,Código,Designação,TUnd,source_file
Mirtazapina,5879572,"Mirtazapina Sandoz MG, 30 mg Blister 60 Unidade(s) Comp revest pelic...[60]",6.0,genericos.csv
Mirtazapina,5087945,"Mirtazapina Aurobindo MG, 15 mg Blister 30 Unidade(s) Comp orodisp...[30]",3.0,genericos.csv
Mirtazapina,5106976,"Mirtazapina Generis MG, 45 mg Blister 30 Unidade(s) Comp orodisp...[30]",1.0,genericos.csv
Mirtazapina,5204193,"Mirtazapina Psidep MG, 15 mg Blister 14 Unidade(s) Comp revest...[14]",1.0,genericos.csv
Omeprazol,5198148,"Omeprazol toLife MG, 20 mg Blister 56 Unidade(s) Caps GR...[56]",426.0,genericos.csv
Omeprazol,5930888,"Omeprazol Sandoz MG, 20 mg Blister 56 Unidade(s) Caps GR...[56]",239.0,genericos.csv
Omeprazol,5879341,"Omeprazol Tecnigen MG, 20 mg Blister 60 Unidade(s) Caps GR...[60]",209.0,genericos.csv
Omeprazol,2245397,"Omeprazol Mepraz MG, 20 mg Frasco 60 Unidade(s) Caps GR...[60]",115.0,genericos.csv
Omeprazol,5283072,"Omeprazol Krka MG, 20 mg Blister 56 Unidade(s) Caps GR...[56]",111.0,genericos.csv
Omeprazol,5680954,"Omeprazol Mylan MG, 20 mg Blister 56 Unidade(s) Caps GR...[56]",88.0,genericos.csv
Omeprazol,2175594,"Omeprazol Proclor 20 mg Cápsulas Gastrorresistentes MG, 20 mg Frasco 60 Unidade(s) Caps GR...[60]",77.0,genericos.csv
Omeprazol,3809191,"Omeprazol Farmoz MG, 20 mg Frasco 60 Unidade(s) Caps GR...[60]",75.0,genericos.csv
Omeprazol,5289111,"Omeprazol Ciclum MG, 20 mg Blister 56 Unidade(s) Caps GR...[56]",54.0,genericos.csv
Omeprazol,5283056,"Omeprazol Krka MG, 20 mg Blister 14 Unidade(s) Caps GR...[14]",40.0,genericos.csv
Omeprazol,5198221,"Omeprazol toLife MG, 40 mg Blister 56 Unidade(s) Caps GR...[56]",39.0,genericos.csv
Omeprazol,5266580,"Omeprazol Aurovitas MG, 20 mg Frasco 56 Unidade(s) Caps GR...[56]",30.0,genericos.csv
Omeprazol,5769971,"Omeprazol Zentiva MG, 20 mg Blister 56 Unidade(s) Caps GR...[56]",27.0,genericos.csv
Omeprazol,4821690,"Omeprazol GP MG, 20 mg Blister 56 Unidade(s) Caps GR...[56]",18.0,genericos.csv
Omeprazol,5032495,"Omeprazol Gasec MG, 20 mg Blister 56 Unidade(s) Caps GR...[56]",16.0,genericos.csv
Omeprazol,3870482,"Omeprazol Mylan MG, 40 mg x 56 cáps gastrorresistente...[56]",15.0,genericos.csv
Omeprazol,5406285,"Omeprazol Generis MG, 40 mg Blister 14 Unidade(s) Caps GR...[14]",7.0,genericos.csv
Omeprazol,5595566,"Omeprazol Zentiva MG, 10 mg Blister 56 Unidade(s) Caps GR...[56]",3.0,genericos.csv
Omeprazol,4877981,"Omeprazol Bluepharma MG, 20 mg Frasco 56 Unidade(s) Caps GR...[56]",2.0,genericos.csv
Omeprazol,5720941,"Omeprazol Alter MG, 20 mg Blister 56 Unidade(s) Caps GR...[56]",1.0,genericos.csv
Omeprazol,2978195,"Omeprazol Blixie MG, 20 mg Frasco 60 Unidade(s) Caps GR...[60]",1.0,genericos.csv
Pantoprazol,5045273,"Pantoprazol Sandoz MG, 20 mg Blister 56 Unidade(s) Comp GR...[56]",298.0,genericos.csv
Pantoprazol,5043161,"Pantoprazol KRKA MG, 20 mg Blister 60 Unidade(s) Comp GR...[60]",204.0,genericos.csv
Pantoprazol,5083654,"Pantoprazol Tecnigen MG, 40 mg Blister 60 Unidade(s) Comp GR...[60]",89.0,genericos.csv
Pantoprazol,5045315,"Pantoprazol Sandoz MG, 40 mg Blister 56 Unidade(s) Comp GR...[56]",86.0,genericos.csv
Pantoprazol,5083613,"Pantoprazol Tecnigen MG, 20 mg Blister 60 Unidade(s) Comp GR...[60]",70.0,genericos.csv
Pantoprazol,5043229,"Pantoprazol KRKA MG, 40 mg Blister 60 Unidade(s) Comp GR...[60]",68.0,genericos.csv
Pantoprazol,5099049,"Pantoprazol ToLife MG, 20 mg Frasco 56 Unidade(s) Comp GR...[56]",66.0,genericos.csv
Pantoprazol,5101001,"Pantoprazol Zentiva MG, 20 mg Blister 56 Unidade(s) Comp GR...[56]",52.0,genericos.csv
Pantoprazol,5099064,"Pantoprazol ToLife MG, 40 mg Frasco 56 Unidade(s) Comp GR...[56]",51.0,genericos.csv
Pantoprazol,5369046,"Pantoprazol Mylan MG, 20 mg Blister 56 Unidade(s) Comp GR...[56]",34.0,genericos.csv
Pantoprazol,5171616,"Pantoprazol Ratiopharm MG, 20 mg Blister 56 Unidade(s) Comp GR...[56]",31.0,genericos.csv
Pantoprazol,5043138,"Pantoprazol KRKA MG, 20 mg Blister 14 Unidade(s) Comp GR...[14]",18.0,genericos.csv
Pantoprazol,5838016,"Pantoprazol Lumec MG, 20 mg Blister 56 Unidade(s) Comp GR...[56]",18.0,genericos.csv
Pantoprazol,5043179,"Pantoprazol KRKA MG, 40 mg Blister 14 Unidade(s) Comp GR...[14]",14.0,genericos.csv
Pantoprazol,5838040,"Pantoprazol Lumec MG, 40 mg Blister 56 Unidade(s) Comp GR...[56]",12.0,genericos.csv
Pantoprazol,5326772,"Pantoprazol Digespan MG, 20 mg Blister 14 Unidade(s) Comp GR...[14]",10.0,genericos.csv
Pantoprazol,5719364,"Pantoprazol Generis MG, 20 mg Blister 56 Unidade(s) Comp GR...[56]",4.0,genericos.csv
Pantoprazol,5129242,"Pantoprazol ToLife MG, 40 mg Frasco 14 Unidade(s) Comp GR...[14]",4.0,genericos.csv
Pantoprazol,5101019,"Pantoprazol Zentiva MG, 40 mg Blister 56 Unidade(s) Comp GR...[56]",4.0,genericos.csv
Pantoprazol,5370267,"Pantoprazol Aurobindo MG, 20 mg Blister 56 Unidade(s) Comp GR...[56]",2.0,genericos.csv
Pantoprazol,5726542,"Pantoprazol Aurovitas MG, 20 mg Blister 56 Unidade(s) Comp GR...[56]",2.0,genericos.csv
Paracetamol,5118534,"Paracetamol Pharmakern MG, 1000 mg Blister 18 Unidade(s) Comp...[18]",416.0,genericos.csv
Paracetamol,5875638,"Paracetamol Sandoz MG, 1000 mg Blister 20 Unidade(s) Comp...[20]",185.0,genericos.csv
Paracetamol,2707297,"Paracetamol Generis MG, 500 mg Blister 20 Unidade(s) Comp...[20]",126.0,genericos.csv
Paracetamol,5721808,"Paracetamol Pentafarma MG, 1000 mg Blister 20 Unidade(s) Comp...[20]",84.0,genericos.csv
Paracetamol,5366547,"Paracetamol Sandoz Farmacêutica MG, 1000 mg Blister 20 Unidade(s) Comp...[20]",41.0,genericos.csv
Paracetamol,5592019,"Paracetamol Farmoz MG, 1000 mg Blister 20 Unidade(s) Comp...[20]",8.0,genericos.csv
Paracetamol,5321054,"Paracetamol Ciclum MG, 650 mg Blister 20 Unidade(s) Comp...[20]",5.0,genericos.csv
Paracetamol,5850375,"Paracetamol Nideran MG, 500 mg Blister 20 Unidade(s) Comp...[20]",1.0,genericos.csv
Perindopril,5215074,"Perindopril Krka MG, 4 mg Blister 30 Unidade(s) Comp...[30]",164.0,genericos.csv
Perindopril,5270061,"Perindopril Sandoz MG, 4 mg Blister 30 Unidade(s) Comp...[30]",72.0,genericos.csv
Perindopril,5052501,"Perindopril Krka MG, 8 mg Blister 30 Unidade(s) Comp...[30]",44.0,genericos.csv
Perindopril,5080304,"Perindopril Farmoz MG, 8 mg Blister 30 Unidade(s) Comp...[30]",43.0,genericos.csv
Perindopril,5270129,"Perindopril Sandoz MG, 8 mg Blister 30 Unidade(s) Comp...[30]",43.0,genericos.csv
Perindopril,5877568,"Perindopril + Indapamida + Amlodipina TAD MG, 10 mg + 2.5 mg + 10 mg Blister 30 Unidade(s) Comp...[30]",42.0,genericos.csv
Perindopril,5830427,"Perindopril TAD MG, 5 mg Blister 30 Unidade(s) Comp...[30]",25.0,genericos.csv
Perindopril,5831078,"Perindopril Mylan MG, 8 mg Blister 30 Unidade(s) Comp...[30]",24.0,genericos.csv
Perindopril,5216221,"Perindopril Farmoz MG, 4 mg Blister 30 Unidade(s) Comp...[30]",11.0,genericos.csv
Perindopril,5876230,"Perindopril + Indapamida + Amlodipina TAD MG, 5 mg + 1.25 mg + 5 mg Blister 30 Unidade(s) Comp...[30]",5.0,genericos.csv
Perindopril,5830435,"Perindopril TAD MG, 10 mg Blister 30 Unidade(s) Comp...[30]",5.0,genericos.csv
Perindopril,5696059,"Perindopril + Indapamida Mepha MG, 10 mg + 2.5 mg Recipiente para comprimidos 30 Unidade(s) Comp revest pelic...[30]",1.0,genericos.csv
Perindopril/Indapamida,5030176,"Perindopril/Indapamida Krka MG, 4 mg + 1.25 mg Blister 30 Unidade(s) Comp...[30]",182.0,genericos.csv
Perindopril/Indapamida,5382569,"Perindopril/Indapamida Krka MG, 8 mg + 2.5 mg Blister 30 Unidade(s) Comp...[30]",85.0,genericos.csv
Perindopril/Indapamida,5030036,"Perindopril/Indapamida Krka MG, 2 mg + 0.625 mg Blister 30 Unidade(s) Comp...[30]",34.0,genericos.csv
Perindopril/Indapamida,5080312,"Perindopril/Indapamida Farmoz MG, 2 mg + 0.625 mg Blister 30 Unidade(s) Comp...[30]",29.0,genericos.csv
Perindopril/Indapamida,5328943,"Perindopril/Indapamida Sandoz MG, 4 mg + 1.25 mg Blister 30 Unidade(s) Comp...[30]",29.0,genericos.csv
Perindopril/Indapamida,5591953,"Perindopril/Indapamida Farmoz MG, 8 mg + 2.5 mg Blister 30 Unidade(s) Comp...[30]",22.0,genericos.csv
Perindopril/Indapamida,5831243,"Perindopril/Indapamida TAD MG, 10 mg + 2.5 mg Blister 30 Unidade(s) Comp...[30]",22.0,genericos.csv
Perindopril/Indapamida,5831177,"Perindopril/Indapamida TAD MG, 5 mg + 1.25 mg Blister 30 Unidade(s) Comp...[30]",18.0,genericos.csv
Perindopril/Indapamida,5620935,"Perindopril/Indapamida Generis MG, 8 mg + 2.5 mg Blister 30 Unidade(s) Comp...[30]",16.0,genericos.csv
Perindopril/Indapamida,5080320,"Perindopril/Indapamida Farmoz MG, 4 mg + 1.25 mg Blister 30 Unidade(s) Comp...[30]",14.0,genericos.csv
Perindopril/Indapamida,5328935,"Perindopril/Indapamida Sandoz MG, 2 mg + 0.625 mg Blister 30 Unidade(s) Comp...[30]",6.0,genericos.csv
Perindopril/Indapamida,5757661,"Perindopril/Indapamida toLife MG, 4 mg + 1.25 mg Blister 30 Unidade(s) Comp...[30]",6.0,genericos.csv
Pregabalina,5631155,"Pregabalina Krka MG, 75 mg Blister 56 Unidade(s) Caps...[56]",129.0,genericos.csv
Pregabalina,5631122,"Pregabalina Krka MG, 50 mg Blister 56 Unidade(s) Caps...[56]",108.0,genericos.csv
Pregabalina,5732136,"Pregabalina Tecnigen MG, 50 mg Blister 56 Unidade(s) Caps...[56]",104.0,genericos.csv
Pregabalina,5631270,"Pregabalina Krka MG, 100 mg Blister 84 Unidade(s) Caps...[84]",84.0,genericos.csv
Pregabalina,5635602,"Pregabalina Farmoz MG, 25 mg Blister 56 Unidade(s) Caps...[56]",75.0,genericos.csv
Pregabalina,5631056,"Pregabalina Krka MG, 25 mg Blister 56 Unidade(s) Caps...[56]",75.0,genericos.csv
Pregabalina,5675020,"Pregabalina Tecnigen MG, 150 mg Blister 56 Unidade(s) Caps...[56]",57.0,genericos.csv
Pregabalina,5631437,"Pregabalina Krka MG, 150 mg Blister 56 Unidade(s) Caps...[56]",46.0,genericos.csv
Pregabalina,5635610,"Pregabalina Farmoz MG, 50 mg Blister 56 Unidade(s) Caps...[56]",45.0,genericos.csv
Pregabalina,5859145,"Pregabalina Sandoz MG, 100 mg Blister em dose unitária 84 Unidade(s) Caps...[84]",41.0,genericos.csv
Pregabalina,5660907,"Pregabalina Zentiva MG, 100 mg Blister 84 Unidade(s) Caps...[84]",39.0,genericos.csv
Pregabalina,5635636,"Pregabalina Farmoz MG, 75 mg Blister 56 Unidade(s) Caps...[56]",28.0,genericos.csv
Pregabalina,5635644,"Pregabalina Farmoz MG, 150 mg Blister 56 Unidade(s) Caps...[56]",17.0,genericos.csv
Pregabalina,5675012,"Pregabalina Tecnigen MG, 75 mg Blister 56 Unidade(s) Caps...[56]",13.0,genericos.csv
Pregabalina,5669437,"Pregabalina Azevedos MG, 225 mg Blister 56 Unidade(s) Caps...[56]",11.0,genericos.csv
Pregabalina,5635933,"Pregabalina Tolife MG, 75 mg Blister 56 Unidade(s) Caps...[56]",9.0,genericos.csv
Pregabalina,5742838,"Pregabalina Generis MG, 100 mg Blister 84 Unidade(s) Caps...[84]",7.0,genericos.csv
Pregabalina,5641352,"Pregabalina ratiopharm MG, 150 mg Blister 56 Unidade(s) Caps...[56]",6.0,genericos.csv
Pregabalina,5742820,"Pregabalina Generis MG, 75 mg Blister 56 Unidade(s) Caps...[56]",5.0,genericos.csv
Pregabalina,5631148,"Pregabalina Krka MG, 75 mg Blister 14 Unidade(s) Caps...[14]",4.0,genericos.csv
Pregabalina,5636063,"Pregabalina Tolife MG, 150 mg Blister 56 Unidade(s) Caps...[56]",4.0,genericos.csv
Pregabalina,5636345,"Pregabalina Pentafarma MG, 150 mg Blister 56 Unidade(s) Caps...[56]",3.0,genericos.csv
Pregabalina,5635859,"Pregabalina Tolife MG, 50 mg Blister 56 Unidade(s) Caps...[56]",2.0,genericos.csv
Pregabalina,5656376,"Pregabalina Viatris MG, 150 mg Blister 56 Unidade(s) Caps...[56]",2.0,genericos.csv
Pregabalina,5669429,"Pregabalina Azevedos MG, 200 mg Blister 84 Unidade(s) Caps...[84]",1.0,genericos.csv
Pregabalina,5635875,"Pregabalina Pharmakern MG, 75 mg Blister 56 Unidade(s) Caps...[56]",1.0,genericos.csv
Pregabalina,5656368,"Pregabalina Viatris MG, 100 mg Blister 84 Unidade(s) Caps...[84]",1.0,genericos.csv
Quetiapina,5443544,"Quetiapina Tolife MG, 25 mg Blister 20 Unidade(s) Comp revest pelic...[20]",277.0,genericos.csv
Quetiapina,5280045,"Quetiapina Kventiax MG, 25 mg Blister 20 Unidade(s) Comp revest pelic...[20]",197.0,genericos.csv
Quetiapina,5117866,"Quetiapina Alter MG, 25 mg Blister 20 Unidade(s) Comp revest pelic...[20]",148.0,genericos.csv
Quetiapina,5237557,"Quetiapina Farmoz MG, 25 mg Blister 20 Unidade(s) Comp revest pelic...[20]",81.0,genericos.csv
Quetiapina,5405550,"Quetiapina toLife MG, 100 mg Blister 60 Unidade(s) Comp revest pelic...[60]",65.0,genericos.csv
Quetiapina,5280102,"Quetiapina Kventiax MG, 100 mg Blister 60 Unidade(s) Comp revest pelic...[60]",51.0,genericos.csv
Quetiapina,5049804,"Quetiapina Mylan MG, 100 mg Blister 60 Unidade(s) Comp revest pelic...[60]",43.0,genericos.csv
Quetiapina,5649975,"Quetiapina Bluepharma LP MG, 150 mg Blister 30 Unidade(s) Comp LP...[30]",41.0,genericos.csv
Quetiapina,5717020,"Quetiapina Generis MG, 25 mg Blister 20 Unidade(s) Comp revest pelic...[20]",36.0,genericos.csv
Quetiapina,5237649,"Quetiapina Farmoz MG, 100 mg Blister 60 Unidade(s) Comp revest pelic...[60]",29.0,genericos.csv
Quetiapina,5829866,"Quetiapina Farmoz SR MG, 50 mg Blister 60 Unidade(s) Comp LP...[60]",28.0,genericos.csv
Quetiapina,5681234,"Quetiapina Generis MG, 50 mg Blister 60 Unidade(s) Comp LP...[60]",26.0,genericos.csv
Quetiapina,5729835,"Quetiapina Aurovitas MG, 25 mg Blister 20 Unidade(s) Comp revest pelic...[20]",22.0,genericos.csv
Quetiapina,5280169,"Quetiapina Kventiax MG, 200 mg Blister 60 Unidade(s) Comp revest pelic...[60]",17.0,genericos.csv
Quetiapina,5829916,"Quetiapina Farmoz SR MG, 200 mg Blister 60 Unidade(s) Comp LP...[60]",15.0,genericos.csv
Quetiapina,5238647,"Quetiapina Farmoz MG, 300 mg Blister 60 Unidade(s) Comp revest pelic...[60]",11.0,genericos.csv
Quetiapina,5150875,"Quetiapina Rocoz MG, 25 mg Blister 20 Unidade(s) Comp revest pelic...[20]",10.0,genericos.csv
Quetiapina,5664230,"Quetiapina Mylan MG, 200 mg Blister 10 Unidade(s) Comp LP...[10]",9.0,genericos.csv
Quetiapina,5664115,"Quetiapina Mylan MG, 50 mg Blister 60 Unidade(s) Comp LP...[60]",8.0,genericos.csv
Quetiapina,5405576,"Quetiapina Tolife MG, 150 mg Blister 60 Unidade(s) Comp revest pelic...[60]",8.0,genericos.csv
Quetiapina,5047766,"Quetiapina Zentiva MG, 100 mg Blister 60 Unidade(s) Comp revest pelic...[60]",7.0,genericos.csv
Quetiapina,5238720,"Quetiapina Pentafarma MG, 25 mg Blister 20 Unidade(s) Comp revest pelic...[20]",6.0,genericos.csv
Quetiapina,5664404,"Quetiapina Mylan MG, 300 mg Blister 60 Unidade(s) Comp LP...[60]",5.0,genericos.csv
Quetiapina,5049846,"Quetiapina Mylan MG, 200 mg Blister 60 Unidade(s) Comp revest pelic...[60]",4.0,genericos.csv
Quetiapina,5405634,"Quetiapina toLife MG, 300 mg Blister 60 Unidade(s) Comp revest pelic...[60]",4.0,genericos.csv
Quetiapina,5701677,"Quetiapina toLife SR MG, 50 mg Blister 60 Unidade(s) Comp LP...[60]",4.0,genericos.csv
Quetiapina,5664164,"Quetiapina Mylan MG, 150 mg Blister 30 Unidade(s) Comp LP...[30]",3.0,genericos.csv
Quetiapina,5713318,"Quetiapina Alter SR MG, 400 mg x 60 comp lib prol...[60]",2.0,genericos.csv
Quetiapina,5650239,"Quetiapina Bluepharma LP MG, 400 mg Blister 60 Unidade(s) Comp LP...[60]",2.0,genericos.csv
Quetiapina,5713573,"Quetiapina ratiopharm MG, 150 mg Blister 30 Unidade(s) Comp LP...[30]",2.0,genericos.csv
Quetiapina,5701719,"Quetiapina toLife SR MG, 150 mg Blister 30 Unidade(s) Comp LP...[30]",2.0,genericos.csv
Quetiapina,5280219,"Quetiapina Kventiax MG, 300 mg Blister 60 Unidade(s) Comp revest pelic...[60]",1.0,genericos.csv
Quetiapina,5713334,"Quetiapina Rocoz SR MG, 50 mg Blister 60 Unidade(s) Comp LP...[60]",1.0,genericos.csv
Ramipril,5337241,"Ramipril Krka MG, 5 mg x 60 comp...[60]",63.0,genericos.csv
Ramipril,5337068,"Ramipril Krka MG, 1.25 mg Blister 60 Unidade(s) Comp...[60]",53.0,genericos.csv
Ramipril,5337159,"Ramipril Krka MG, 2,5 mg x 60 comp...[60]",50.0,genericos.csv
Ramipril,5667381,"Ramipril Sandoz MG, 5 mg x 60 comp...[60]",49.0,genericos.csv
Ramipril,5033840,"Ramipril ToLife MG, 5 mg x 56 cáps...[56]",38.0,genericos.csv
Ramipril,5337332,"Ramipril Krka MG, 10 mg x 60 comp...[60]",34.0,genericos.csv
Ramipril,5939889,"Ramipril Farmoz MG, 5 mg x 56 cáps...[56]",33.0,genericos.csv
Ramipril,5602669,"Ramipril Sandoz MG, 2,5 mg x 60 comp...[60]",32.0,genericos.csv
Ramipril,5602677,"Ramipril Sandoz MG, 5 mg x 60 comp...[60]",28.0,genericos.csv
Ramipril,4867081,"Ramipril Blixie MG, 1.25 mg Blister 56 Unidade(s) Caps...[56]",27.0,genericos.csv
Ramipril,5154786,"Ramipril Ratiopharm MG, 5 mg x 50 comp...[50]",26.0,genericos.csv
Ramipril,5667183,"Ramipril Sandoz MG, 2,5 mg x 60 comp...[60]",22.0,genericos.csv
Ramipril,5885264,"Ramipril Romace MG, 1.25 mg Blister 56 Unidade(s) Caps...[56]",20.0,genericos.csv
Ramipril,5885322,"Ramipril Romace MG, 2.5 mg Blister 56 Unidade(s) Caps...[56]",18.0,genericos.csv
Ramipril,5666987,"Ramipril Sandoz MG, 10 mg x 60 comp...[60]",16.0,genericos.csv
Ramipril,5939483,"Ramipril Farmoz MG, 1,25 mg x 28 cáps...[28]",15.0,genericos.csv
Ramipril,4867685,"Ramipril Blixie MG, 2.5 mg Blister 56 Unidade(s) Caps...[56]",13.0,genericos.csv
Ramipril,4868287,"Ramipril Blixie MG, 5 mg Blister 56 Unidade(s) Caps...[56]",13.0,genericos.csv
Ramipril,5602701,"Ramipril Sandoz MG, 10 mg x 60 comp...[60]",13.0,genericos.csv
Ramipril,5033139,"Ramipril ToLife MG, 2,5 mg x 56 cáps...[56]",13.0,genericos.csv
Ramipril,5885363,"Ramipril Romace MG, 5 mg Blister 56 Unidade(s) Caps...[56]",12.0,genericos.csv
Ramipril,5033923,"Ramipril ToLife MG, 10 mg x 56 cáps...[56]",12.0,genericos.csv
Ramipril,5694120,"Ramipril Aurovitas MG, 5 mg x 56 comp...[56]",3.0,genericos.csv
Rosuvastatina,5697974,"Rosuvastatina Sandoz MG, 20 mg Blister 30 Unidade(s) Comp revest pelic...[30]",183.0,genericos.csv
Rosuvastatina,5726641,"Rosuvastatina TAD MG, 20 mg Blister 30 Unidade(s) Comp revest pelic...[30]",141.0,genericos.csv
Rosuvastatina,5715719,"Rosuvastatina Tecnilor MG, 20 mg Blister 30 Unidade(s) Comp revest pelic...[30]",126.0,genericos.csv
Rosuvastatina,5714324,"Rosuvastatina Tecnigen MG, 20 mg Blister 30 Unidade(s) Comp revest pelic...[30]",119.0,genericos.csv
Rosuvastatina,5291406,"Rosuvastatina Sandoz MG, 10 mg Blister 60 Unidade(s) Comp revest pelic...[60]",94.0,genericos.csv
Rosuvastatina,5714308,"Rosuvastatina Tecnigen MG, 10 mg Blister 60 Unidade(s) Comp revest pelic...[60]",84.0,genericos.csv
Rosuvastatina,5726633,"Rosuvastatina TAD MG, 10 mg Blister 60 Unidade(s) Comp revest pelic...[60]",58.0,genericos.csv
Rosuvastatina,5705074,"Rosuvastatina Farmoz MG, 20 mg Blister 30 Unidade(s) Comp revest pelic...[30]",47.0,genericos.csv
Rosuvastatina,5705066,"Rosuvastatina Farmoz MG, 10 mg Blister 60 Unidade(s) Comp revest pelic...[60]",40.0,genericos.csv
Rosuvastatina,5291364,"Rosuvastatina Sandoz MG, 5 mg Blister 60 Unidade(s) Comp revest pelic...[60]",30.0,genericos.csv
Rosuvastatina,5664065,"Rosuvastatina Zentiva MG, 40 mg Blister 30 Unidade(s) Comp revest pelic...[30]",27.0,genericos.csv
Rosuvastatina,5705033,"Rosuvastatina Farmoz MG, 5 mg Blister 60 Unidade(s) Comp revest pelic...[60]",26.0,genericos.csv
Rosuvastatina,5714258,"Rosuvastatina Tecnigen MG, 5 mg Blister 60 Unidade(s) Comp revest pelic...[60]",26.0,genericos.csv
Rosuvastatina,5726625,"Rosuvastatina TAD MG, 5 mg Blister 60 Unidade(s) Comp revest pelic...[60]",24.0,genericos.csv
Rosuvastatina,5702964,"Rosuvastatina toLife MG, 20 mg Blister 30 Unidade(s) Comp revest pelic...[30]",23.0,genericos.csv
Rosuvastatina,5888532,"Rosuvastatina Generis MG, 40 mg Blister 30 Unidade(s) Comp revest pelic...[30]",15.0,genericos.csv
Rosuvastatina,5679071,"Rosuvastatina Aurovitas MG, 20 mg Blister 30 Unidade(s) Comp revest pelic...[30]",14.0,genericos.csv
Rosuvastatina,5715677,"Rosuvastatina Tecnilor MG, 10 mg Blister 60 Unidade(s) Comp revest pelic...[60]",12.0,genericos.csv
Rosuvastatina,5665930,"Rosuvastatina Teva MG, 5 mg Blister 60 Unidade(s) Comp revest pelic...[60]",11.0,genericos.csv
Rosuvastatina,5718317,"Rosuvastatina Generis MG, 10 mg Blister 60 Unidade(s) Comp revest pelic...[60]",9.0,genericos.csv
Rosuvastatina,5679063,"Rosuvastatina Aurovitas MG, 10 mg Blister 60 Unidade(s) Comp revest pelic...[60]",8.0,genericos.csv
Rosuvastatina,5665971,"Rosuvastatina Teva MG, 10 mg Blister 60 Unidade(s) Comp revest pelic...[60]",8.0,genericos.csv
Rosuvastatina,5706130,"Rosuvastatina Pentafarma MG, 20 mg Blister 30 Unidade(s) Comp revest pelic...[30]",7.0,genericos.csv
Rosuvastatina,5702949,"Rosuvastatina toLife MG, 10 mg Blister 60 Unidade(s) Comp revest pelic...[60]",7.0,genericos.csv
Rosuvastatina,5666078,"Rosuvastatina Teva MG, 20 mg Blister 30 Unidade(s) Comp revest pelic...[30]",3.0,genericos.csv
Rosuvastatina,5701958,"Rosuvastatina Mylan MG, 20 mg Blister 30 Unidade(s) Comp revest pelic...[30]",2.0,genericos.csv
Rosuvastatina,5665427,"Rosuvastatina Mylan MG, 10 mg Blister 56 Unidade(s) Comp revest pelic...[56]",1.0,genericos.csv
Sertralina,5306899,"Sertralina Farmoz MG, 50 mg Blister 60 Unidade(s) Comp revest pelic...[60]",241.0,genericos.csv
Sertralina,5740824,"Sertralina Generis MG, 50 mg Blister 56 Unidade(s) Comp revest pelic...[56]",218.0,genericos.csv
Sertralina,5247184,"Sertralina Sandoz MG, 50 mg Blister 60 Unidade(s) Comp revest pelic...[60]",199.0,genericos.csv
Sertralina,5247481,"Sertralina Sandoz MG, 100 mg Blister 60 Unidade(s) Comp revest pelic...[60]",192.0,genericos.csv
Sertralina,5307491,"Sertralina Farmoz MG, 100 mg Blister 60 Unidade(s) Comp revest pelic...[60]",165.0,genericos.csv
Sertralina,4884888,"Sertralina Generis Phar MG, 50 mg Blister 56 Unidade(s) Comp revest pelic...[56]",43.0,genericos.csv
Sertralina,5031729,"Sertralina Aurobindo MG, 50 mg Blister 56 Unidade(s) Comp revest pelic...[56]",40.0,genericos.csv
Sertralina,4740783,"Sertralina Zentiva MG, 50 mg Blister 56 Unidade(s) Comp revest pelic...[56]",40.0,genericos.csv
Sertralina,5308093,"Sertralina Aserta MG, 50 mg Blister 60 Unidade(s) Comp revest pelic...[60]",29.0,genericos.csv
Sertralina,5005764,"Sertralina Azevedos MG, 50 mg Blister 56 Unidade(s) Comp revest pelic...[56]",23.0,genericos.csv
Sertralina,5035977,"Sertralina toLife MG, 50 mg Blister 56 Unidade(s) Comp revest pelic...[56]",23.0,genericos.csv
Sertralina,5036025,"Sertralina toLife MG, 100 mg Blister 56 Unidade(s) Comp revest pelic...[56]",20.0,genericos.csv
Sertralina,4741989,"Sertralina Zentiva MG, 100 mg Blister 56 Unidade(s) Comp revest pelic...[56]",19.0,genericos.csv
Sertralina,5740840,"Sertralina Generis MG, 100 mg Blister 56 Unidade(s) Comp revest pelic...[56]",15.0,genericos.csv
Sertralina,5308697,"Sertralina Aserta MG, 100 mg Blister 60 Unidade(s) Comp revest pelic...[60]",11.0,genericos.csv
Sertralina,5415989,"Sertralina Pharmakern MG, 50 mg Blister 56 Unidade(s) Comp revest pelic...[56]",11.0,genericos.csv
Sertralina,5306394,"Sertralina Farmoz MG, 50 mg Blister 10 Unidade(s) Comp revest pelic...[10]",1.0,genericos.csv
Sinvastatina,5999586,"Sinvastatina Sandoz MG, 20 mg Blister 60 Unidade(s) Comp revest pelic...[60]",125.0,genericos.csv
Sinvastatina,4207395,"Sinvastatina Tecnigen MG, 20 mg Blister 60 Unidade(s) Comp revest...[60]",82.0,genericos.csv
Sinvastatina,4898581,"Sinvastatina toLife 20 mg comprimidos revestidos MG, 20 mg Blister 60 Unidade(s) Comp revest pelic...[60]",77.0,genericos.csv
Sinvastatina,5999487,"Sinvastatina Sandoz MG, 10 mg Blister 60 Unidade(s) Comp revest pelic...[60]",32.0,genericos.csv
Sinvastatina,5999685,"Sinvastatina Sandoz MG, 40 mg Blister 60 Unidade(s) Comp revest pelic...[60]",26.0,genericos.csv
Sinvastatina,4207494,"Sinvastatina Farmoz MG, 20 mg Blister 60 Unidade(s) Comp revest pelic...[60]",23.0,genericos.csv
