product_code,product_name,stock,recent_months,recent_months_with_sales,recent_units_sold,recent_average_monthly_sales,recent_sales_stddev,months_with_data,annual_units_sold,average_monthly_sales,sales_stddev,recommended_order
5019146,"Triflusal Generis MG, 300 mg x 60 cáps...[60]",2.0,"JUN, JUL_2, AGO_2",2,2.0,0.6666666666666666,0.4714045207910317,3,3.0,0.2,0.4,0
5646146,"Baclofeno Generis MG, 25 mg x 60 comp...[60]",12.0,"JUN, JUL_2, AGO_2",3,21.0,7.0,0.816496580927726,9,34.0,2.2666666666666666,2.719477073916152,0
5730601,"Amoxicilina/Ácido Clavulânico Generis MG, 875 mg + 125 mg Blister 16 Unidade(s) Comp revest pelic...[16]",0.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,10,55.0,3.6666666666666665,3.681787005729088,0
2003499,"Benaderma, 20 mg/g-50 g x 1 gel bisnaga...[1]",25.0,"JUN, JUL_2, AGO_2",3,43.0,14.333333333333334,5.436502143433364,8,55.0,3.6666666666666665,6.018490028422596,0
5782495,"Nimesulida Labesfal MG, 100 mg x 20 gran susp oral saq...[20]",0.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,3,3.0,0.2,0.4000000000000001,0
5736137,"Beta-Histina Generis MG, 16 mg Blister 60 Unidade(s) Comp...[60]",1.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,2,2.0,0.13333333333333333,0.33993463423951903,0
5425731,"Vitaminac Retard, 500 mg x 60 cáps lib prol...[60]",2.0,"JUN, JUL_2, AGO_2",2,2.0,0.6666666666666666,0.4714045207910317,13,15.0,1.0,0.6324555320336759,0
8641902,"Bezalip Retard, 400 mg x 30 comp lib prol...[30]",7.0,"JUN, JUL_2, AGO_2",3,11.0,3.6666666666666665,1.699673171197595,14,54.0,3.6,1.7048949136725897,0
5772181,"Ibuprofeno Generis MG, 400 mg Blister 20 Unidade(s) Comp revest pelic...[20]",8.0,"JUN, JUL_2, AGO_2",3,7.0,2.3333333333333335,1.247219128924647,13,32.0,2.1333333333333333,1.54344492037203,0
5120589,"Ibuprofeno Generis MG, 400 mg Blister 60 Unidade(s) Comp revest pelic...[60]",3.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,9,19.0,1.2666666666666666,1.4360439485692011,0
5742820,"Pregabalina Generis MG, 75 mg Blister 56 Unidade(s) Caps...[56]",0.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,6,9.0,0.6,1.0198039027185568,0
5515184,"Ibuprofeno Generis MG, 600 mg Blister 20 Unidade(s) Comp revest...[20]",18.0,"JUN, JUL_2, AGO_2",3,27.0,9.0,0.816496580927726,15,167.0,11.133333333333333,3.8447655614123235,0
5727730,"Olanzapina Generis MG, 15 mg Blister 28 Unidade(s) Comp...[28]",2.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,1,1.0,0.06666666666666667,0.24944382578492943,0
5742457,"Bisoprolol Generis MG, 5 mg Blister 30 Unidade(s) Comp revest pelic...[30]",2.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,4,4.0,0.26666666666666666,0.44221663871405337,0
5759147,"Rivaroxabano Generis MG, 10 mg x 30 comp rev...[30]",4.0,"JUN, JUL_2, AGO_2",3,9.0,3.0,0.816496580927726,9,18.0,1.2,1.2220201853215573,0
2300796,"Bromocriptina Generis MG, 2.5 mg x 30 comp...[30]",2.0,"JUN, JUL_2, AGO_2",2,2.0,0.6666666666666666,0.4714045207910317,7,11.0,0.7333333333333333,0.9285592184789414,0
5754981,"Indapamida Generis MG, 1.5 mg Blister 30 Unidade(s) Comp LP...[30]",7.0,"JUN, JUL_2, AGO_2",2,6.0,2.0,2.160246899469287,13,25.0,1.6666666666666667,1.2995725793078619,0
5758362,"Buprenorfina/Naloxona Generis MG, 8 mg + 2 mg Blister 7 Unidade(s) Comp SL...[7]",8.0,"JUN, JUL_2, AGO_2",2,7.0,2.3333333333333335,2.6246692913372702,12,42.0,2.8,2.638181191654584,0
5373030,"Tianeptina Generis MG, 12,5 mg x 60 comp rev...[60]",5.0,"JUN, JUL_2, AGO_2",2,5.0,1.6666666666666667,1.247219128924647,10,26.0,1.7333333333333334,1.569146972791976,0
5750310,"Bupropiom Generis MG, 300 mg Blister 30 Unidade(s) Comp LM...[30]",9.0,"JUN, JUL_2, AGO_2",3,17.0,5.666666666666667,0.4714045207910317,14,88.0,5.866666666666666,2.7535835237417845,0
4058384,"Isotretinoína Aurovitas MG, 20 mg x 60 cáps mole...[60]",2.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,3,3.0,0.2,0.4000000000000001,0
5649603,"Carvedilol Aurovitas MG, 25 mg Blister 56 Unidade(s) Comp revest pelic...[56]",1.0,"JUN, JUL_2, AGO_2",1,1.0,0.3333333333333333,0.4714045207910317,5,5.0,0.3333333333333333,0.47140452079103173,0
5406087,"Omeprazol Generis , 10 mg Blister 14 Unidade(s) Caps GR...[14]",2.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,5,6.0,0.4,0.6110100926607788,0
5066659,"Cetoconazol Folicalm MG, 20 mg/g Frasco 120 ml Champô...[1]",2.0,"JUN, JUL_2, AGO_2",3,4.0,1.3333333333333333,0.4714045207910317,6,10.0,0.6666666666666666,0.9428090415820635,0
4892287,"Itraconazol Generis MG, 100 mg x 16 cáps...[16]",2.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,4,6.0,0.4,0.7118052168020875,0
5112537,"Ciclosporina Generis MG, 100 mg/mL-50 mL x 1 sol oral mL...[1]",1.0,"JUN, JUL_2, AGO_2",0,0.0,0.0,0.0,1,1.0,0.06666666666666667,0.24944382578492946,0
